jammer,jsr_db,seed,target_position,position_policy,fixture_label_physical,fixture_label_stress,physical_received_energy_error_db,stress_received_energy_error_db,physical_target_energy_error_db,stress_target_energy_error_db,physical_noise_energy_error_db,stress_noise_energy_error_db,physical_jammer_energy_error_db,stress_jammer_energy_error_db,physical_measured_jsr_db,stress_received_finite
NoiseProductJamming,30.0,6100,4000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.007502797470686366,-0.001109736717967796,0.0,0.0,0.0,-3.0003941618804464,0.0,0.0,30.0,True
NoiseProductJamming,30.0,6101,1000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.010999781567484903,-0.00022453896904090423,0.0,0.0,0.0,-0.46697818159502946,0.0,0.0,30.0,True
NoiseProductJamming,30.0,6101,1500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.012483088818102436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,True
NoiseProductJamming,30.0,6101,2500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.00530721913301435,-0.00045952161068140134,0.0,0.0,0.0,-1.0161996281305252,0.0,0.0,30.0,True
NoiseProductJamming,30.0,6101,3500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.010240009835295456,-0.0008708763365469941,0.0,0.0,0.0,-2.185111604668513,9.64327466553287e-16,9.64327466553287e-16,30.0,True
NoiseProductJamming,30.0,6101,4000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.00677461872197149,-0.0011069023653174233,0.0,0.0,0.0,-3.032169899537483,9.64327466553287e-16,9.64327466553287e-16,30.0,True
NoiseProductJamming,30.0,6102,1000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.007357648840785687,-0.00020788831071607788,0.0,0.0,0.0,-0.431630376823772,9.64327466553287e-16,9.64327466553287e-16,30.0,True
NoiseProductJamming,30.0,6102,1500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.01076310706820847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,True
NoiseProductJamming,30.0,6102,2500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.009617057919312347,-0.0004233147823898473,0.0,0.0,0.0,-0.9293301522333303,-4.821637332766436e-16,-4.821637332766436e-16,30.0,True
NoiseProductJamming,30.0,6102,3500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.0059087448560091824,-0.0008756982601637725,0.0,0.0,0.0,-2.2075615365975465,9.64327466553287e-16,9.64327466553287e-16,30.0,True
NoiseProductJamming,30.0,6102,4000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.010582157032081992,-0.00110372779502361,0.0,0.0,0.0,-3.0298073206318565,0.0,0.0,30.0,True
NoiseProductJamming,30.0,6103,1000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.002751025098769418,-0.00021821317504708661,0.0,0.0,0.0,-0.46699289844412345,0.0,0.0,30.0,True
NoiseProductJamming,30.0,6103,1500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.004632282976317009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,True
NoiseProductJamming,30.0,6103,2500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.003794992795734647,-0.00042660666318509484,0.0,0.0,0.0,-0.9653377529300979,-4.821637332766436e-16,-4.821637332766436e-16,30.0,True
NoiseProductJamming,30.0,6103,3500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.0015566709268345236,-0.0008786749552872356,0.0,0.0,0.0,-2.295068778705083,0.0,0.0,30.0,True
NoiseProductJamming,30.0,6103,4000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.0014565711582763506,-0.0010806796182696104,0.0,0.0,0.0,-3.052591789404139,0.0,0.0,30.0,True
NoiseProductJamming,30.0,6104,1000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.025462295661340416,-0.0002304645357515519,0.0,0.0,0.0,-0.5019022267490246,0.0,0.0,30.0,True
NoiseProductJamming,30.0,6104,1500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.025290810448618868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,True
NoiseProductJamming,30.0,6104,2500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.024016799303767135,-0.0004118738399248209,0.0,0.0,0.0,-0.9422780784138575,-4.821637332766436e-16,-4.821637332766436e-16,30.0,True
NoiseProductJamming,30.0,6104,3500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.02524597142189313,-0.0008183140179844905,0.0,0.0,0.0,-2.1289146572041338,-4.821637332766436e-16,-4.821637332766436e-16,30.0,True
NoiseProductJamming,30.0,6104,4000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.023924696570300805,-0.0010404699337690799,0.0,0.0,0.0,-2.9471932930027327,0.0,0.0,30.0,True
NoiseConvolutionJamming,0.0,6100,1000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.06393791162648395,-0.09043333606850507,0.0,0.0,0.0,-0.4536172142801617,0.0,0.0,9.64327466553287e-16,True
NoiseConvolutionJamming,0.0,6100,1500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.009129612687478816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.64327466553287e-16,True
NoiseConvolutionJamming,0.0,6100,2500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.07842956502799447,-0.17601592090410972,0.0,0.0,0.0,-0.9213522413999027,0.0,0.0,9.64327466553287e-16,True
NoiseConvolutionJamming,0.0,6100,3500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.0823739077555111,-0.37365966375362747,0.0,0.0,0.0,-2.1951402695838955,0.0,0.0,9.64327466553287e-16,True
NoiseConvolutionJamming,0.0,6100,4000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.037116231957096874,-0.4752428756596295,0.0,0.0,0.0,-3.0003941618804464,0.0,0.0,9.64327466553287e-16,True
NoiseConvolutionJamming,0.0,6101,1000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.2070477217054027,-0.08841696359730433,0.0,0.0,0.0,-0.46697818159502946,0.0,0.0,0.0,True
NoiseConvolutionJamming,0.0,6101,1500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.227285676244392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
NoiseConvolutionJamming,0.0,6101,2500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.17359951397123613,-0.1829102874573585,0.0,0.0,0.0,-1.0161996281305252,0.0,0.0,0.0,True
NoiseConvolutionJamming,0.0,6101,3500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.15962126356172598,-0.3534325022019257,0.0,0.0,0.0,-2.185111604668513,-4.821637332766436e-16,-4.821637332766436e-16,-4.821637332766436e-16,True
NoiseConvolutionJamming,0.0,6101,4000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.21094357983819112,-0.45437719015272837,0.0,0.0,0.0,-3.032169899537483,0.0,0.0,0.0,True
NoiseConvolutionJamming,0.0,6102,1000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.12585109164301495,-0.08202740804688752,0.0,0.0,0.0,-0.431630376823772,9.64327466553287e-16,9.64327466553287e-16,0.0,True
NoiseConvolutionJamming,0.0,6102,1500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.03837481181201524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.821637332766436e-16,True
NoiseConvolutionJamming,0.0,6102,2500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.09704798490344389,-0.16869179323196354,0.0,0.0,0.0,-0.9293301522333303,9.64327466553287e-16,9.64327466553287e-16,0.0,True
NoiseConvolutionJamming,0.0,6102,3500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.027153955652307826,-0.3564988360768717,0.0,0.0,0.0,-2.2075615365975465,9.64327466553287e-16,9.64327466553287e-16,0.0,True
NoiseConvolutionJamming,0.0,6102,4000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.1409112247287052,-0.45432807876268433,0.0,0.0,0.0,-3.0298073206318565,0.0,0.0,-4.821637332766436e-16,True
NoiseConvolutionJamming,0.0,6103,1000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.0019218516044496156,-0.08957892007565893,0.0,0.0,0.0,-0.46699289844412345,0.0,0.0,0.0,True
NoiseConvolutionJamming,0.0,6103,1500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.07056770285958695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
NoiseConvolutionJamming,0.0,6103,2500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.035654090782237774,-0.17688252565956092,0.0,0.0,0.0,-0.9653377529300979,-4.821637332766436e-16,-4.821637332766436e-16,-4.821637332766436e-16,True
NoiseConvolutionJamming,0.0,6103,3500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.057706792214262566,-0.37251293151441706,0.0,0.0,0.0,-2.295068778705083,0.0,0.0,0.0,True
NoiseConvolutionJamming,0.0,6103,4000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.006528383504735804,-0.46285468058670126,0.0,0.0,0.0,-3.052591789404139,0.0,0.0,0.0,True
NoiseConvolutionJamming,0.0,6104,1000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.06861889601433951,-0.09998186050246574,0.0,0.0,0.0,-0.5019022267490246,0.0,0.0,-4.821637332766436e-16,True
NoiseConvolutionJamming,0.0,6104,1500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.030092366802782676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.821637332766436e-16,True
NoiseConvolutionJamming,0.0,6104,2500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.13107091306807128,-0.18033002703705897,0.0,0.0,0.0,-0.9422780784138575,9.64327466553287e-16,9.64327466553287e-16,0.0,True
NoiseConvolutionJamming,0.0,6104,3500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.05636200198324031,-0.36591965128781845,0.0,0.0,0.0,-2.1289146572041338,9.64327466553287e-16,9.64327466553287e-16,0.0,True
NoiseConvolutionJamming,0.0,6104,4000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.08294771826637859,-0.4708086484323927,0.0,0.0,0.0,-2.9471932930027327,9.64327466553287e-16,9.64327466553287e-16,0.0,True
NoiseConvolutionJamming,10.0,6100,1000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.03191271715151683,-0.019516290422257932,0.0,0.0,0.0,-0.4536172142801617,9.64327466553287e-16,9.64327466553287e-16,10.000000000000002,True
NoiseConvolutionJamming,10.0,6100,1500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.017448936922885492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,True
NoiseConvolutionJamming,10.0,6100,2500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.05803470932978997,-0.03769391997392512,0.0,0.0,0.0,-0.9213522413999027,0.0,0.0,10.0,True
NoiseConvolutionJamming,10.0,6100,3500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.03232708368937939,-0.07860653844167706,0.0,0.0,0.0,-2.1951402695838955,0.0,0.0,10.0,True
NoiseConvolutionJamming,10.0,6100,4000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.013562304461551563,-0.09906518926392874,0.0,0.0,0.0,-3.0003941618804464,-9.643274665532871e-16,-9.643274665532871e-16,10.0,True
NoiseConvolutionJamming,10.0,6101,1000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.15750082563762968,-0.019392111910103177,0.0,0.0,0.0,-0.46697818159502946,0.0,0.0,10.0,True
NoiseConvolutionJamming,10.0,6101,1500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.16126665876703794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,True
NoiseConvolutionJamming,10.0,6101,2500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.13490704819778013,-0.039778254849902335,0.0,0.0,0.0,-1.0161996281305252,0.0,0.0,10.0,True
NoiseConvolutionJamming,10.0,6101,3500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.14382630319298906,-0.07569506559789206,0.0,0.0,0.0,-2.185111604668513,0.0,0.0,10.0,True
NoiseConvolutionJamming,10.0,6101,4000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.15965303776527814,-0.09643667977407042,0.0,0.0,0.0,-3.032169899537483,0.0,0.0,10.0,True
NoiseConvolutionJamming,10.0,6102,1000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.06089207503821205,-0.01785852829985595,0.0,0.0,0.0,-0.431630376823772,0.0,0.0,10.0,True
NoiseConvolutionJamming,10.0,6102,1500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.028009954438635368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,True
NoiseConvolutionJamming,10.0,6102,2500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.040372173673158956,-0.03644151642443665,0.0,0.0,0.0,-0.9293301522333303,-9.643274665532871e-16,-9.643274665532871e-16,9.999999999999998,True
NoiseConvolutionJamming,10.0,6102,3500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.008482691032062777,-0.07572245650375417,0.0,0.0,0.0,-2.2075615365975465,0.0,0.0,10.0,True
NoiseConvolutionJamming,10.0,6102,4000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.0658293493467226,-0.09565643859222552,0.0,0.0,0.0,-3.0298073206318565,0.0,0.0,10.0,True
NoiseConvolutionJamming,10.0,6103,1000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.0003627921871028723,-0.019204934661004678,0.0,0.0,0.0,-0.46699289844412345,0.0,0.0,10.0,True
NoiseConvolutionJamming,10.0,6103,1500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.05429992211180471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,True
NoiseConvolutionJamming,10.0,6103,2500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.026171047521646514,-0.037624353578236146,0.0,0.0,0.0,-0.9653377529300979,-9.643274665532871e-16,-9.643274665532871e-16,9.999999999999998,True
NoiseConvolutionJamming,10.0,6103,3500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.03536768767070309,-0.07784914388146386,0.0,0.0,0.0,-2.295068778705083,0.0,0.0,10.0,True
NoiseConvolutionJamming,10.0,6103,4000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.00451312371306809,-0.0959431866540317,0.0,0.0,0.0,-3.052591789404139,0.0,0.0,10.0,True
NoiseConvolutionJamming,10.0,6104,1000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.030731017753472915,-0.020944004217092037,0.0,0.0,0.0,-0.5019022267490246,0.0,0.0,10.0,True
NoiseConvolutionJamming,10.0,6104,1500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.021169488397995637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,True
NoiseConvolutionJamming,10.0,6104,2500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.06431712196755578,-0.03750055101150771,0.0,0.0,0.0,-0.9422780784138575,9.64327466553287e-16,9.64327466553287e-16,10.0,True
NoiseConvolutionJamming,10.0,6104,3500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.01804737546326908,-0.07482301616039082,0.0,0.0,0.0,-2.1289146572041338,0.0,0.0,10.0,True
NoiseConvolutionJamming,10.0,6104,4000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.04339609809886475,-0.09535798008169236,0.0,0.0,0.0,-2.9471932930027327,9.64327466553287e-16,9.64327466553287e-16,10.0,True
NoiseConvolutionJamming,20.0,6100,1000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.009976096328495937,-0.002188757988124737,0.0,0.0,0.0,-0.4536172142801617,-9.643274665532871e-16,-9.643274665532871e-16,20.0,True
NoiseConvolutionJamming,20.0,6100,1500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.0074463106703148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,True
NoiseConvolutionJamming,20.0,6100,2500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.02100538044086841,-0.004219543020273175,0.0,0.0,0.0,-0.9213522413999027,0.0,0.0,20.0,True
NoiseConvolutionJamming,20.0,6100,3500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.008764266423181342,-0.008762717747113312,0.0,0.0,0.0,-2.1951402695838955,-9.643274665532871e-16,-9.643274665532871e-16,20.0,True
NoiseConvolutionJamming,20.0,6100,4000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.003477549238068889,-0.011020330452071434,0.0,0.0,0.0,-3.0003941618804464,-9.643274665532871e-16,-9.643274665532871e-16,20.0,True
NoiseConvolutionJamming,20.0,6101,1000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.05900973540736408,-0.002214059958844724,0.0,0.0,0.0,-0.46697818159502946,-9.643274665532871e-16,-9.643274665532871e-16,20.0,True
NoiseConvolutionJamming,20.0,6101,1500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.059166232619392294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,True
NoiseConvolutionJamming,20.0,6101,2500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.05078263825140013,-0.004532186119300582,0.0,0.0,0.0,-1.0161996281305252,0.0,0.0,20.0,True
NoiseConvolutionJamming,20.0,6101,3500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.05626183259266107,-0.008592918727243739,0.0,0.0,0.0,-2.185111604668513,-9.643274665532871e-16,-9.643274665532871e-16,20.0,True
NoiseConvolutionJamming,20.0,6101,4000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.05973571933174267,-0.010924416764015166,0.0,0.0,0.0,-3.032169899537483,-9.643274665532871e-16,-9.643274665532871e-16,20.0,True
NoiseConvolutionJamming,20.0,6102,1000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.01908029889038281,-0.0020451883320898893,0.0,0.0,0.0,-0.431630376823772,0.0,0.0,20.0,True
NoiseConvolutionJamming,20.0,6102,1500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.010339622384065545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,True
NoiseConvolutionJamming,20.0,6102,2500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.0115444771986252,-0.00416544975236544,0.0,0.0,0.0,-0.9293301522333303,0.0,0.0,20.0,True
NoiseConvolutionJamming,20.0,6102,3500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.0018868694967390262,-0.008620908824018635,0.0,0.0,0.0,-2.2075615365975465,-9.643274665532871e-16,-9.643274665532871e-16,19.999999999999996,True
NoiseConvolutionJamming,20.0,6102,4000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.020231708225367726,-0.01086829632239178,0.0,0.0,0.0,-3.0298073206318565,9.64327466553287e-16,9.64327466553287e-16,20.0,True
NoiseConvolutionJamming,20.0,6103,1000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.00031850266886366516,-0.002161848036692715,0.0,0.0,0.0,-0.46699289844412345,-9.643274665532871e-16,-9.643274665532871e-16,19.999999999999996,True
NoiseConvolutionJamming,20.0,6103,1500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.019982732839296052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,True
NoiseConvolutionJamming,20.0,6103,2500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.009522426452826511,-0.004227315576661138,0.0,0.0,0.0,-0.9653377529300979,-9.643274665532871e-16,-9.643274665532871e-16,19.999999999999996,True
