jammer,algorithm,jsr_db,seed,interface_ok,oracle_target_idx_passed,oracle_jammer_info_passed,sinr_before_db,sinr_after_db,delta_sinr_db,detected_before,detected_after,peak_index_before,peak_index_after,peak_error_before,peak_error_after,range_error_before_m,range_error_after_m,target_window_peak_change_db,processed_reference_response_vs_clean_db,false_peak_count_before,false_peak_count_after,false_true_peak_ratio_before,false_true_peak_ratio_after,max_false_peak_db_before,max_false_peak_db_after,runtime_ms,memory_usage_bytes,reference_peak_index,cfar_reference_cells_min,cfar_reference_cells_max,target_only_response_change_db,target_only_reference_peak_index
FMZuse,WLN,10.0,49,True,False,False,27.205164798226473,28.162740700250527,0.957575902024054,True,True,1500,1500,0,0,0.0,0.0,3.362599390952588,3.0586386467753837,0,0,0.0,0.0,-inf,-inf,4.876208025962114,937665,1500,20,40,1.7542552869168084,1500
FMZuse,FDC,10.0,49,True,False,False,27.205164798226473,27.205164798226473,0.0,True,True,1500,1500,0,0,0.0,0.0,-6.7502922658730125e-15,-0.30396074417721214,0,0,0.0,0.0,-inf,-inf,0.9592919959686697,1047837,1500,20,40,-8.678947198979587e-15,1500
FMZuse,adapt_filter,10.0,49,True,False,False,27.205164798226473,40.14942065087749,12.944255852651015,True,True,1500,1501,0,1,0.0,3.0,-0.2375227197565436,-0.6761583465319747,0,447,0.0,1.0246650183824621e-16,-inf,-319.78836180329785,71.71366701368243,400321888,1500,20,40,-0.2875765247524093,1500
FMZuse,FrFT,10.0,49,True,False,False,27.205164798226473,26.937296609663427,-0.26786818856304606,True,True,1500,1500,0,0,0.0,0.0,-0.3690112773052626,-0.6729720214824677,0,0,0.0,0.0,-inf,-inf,78.46000004792586,1210724,1500,20,40,-0.3374184101833674,1500
FMZuse,qpzh,10.0,49,True,False,False,27.205164798226473,29.772067243787145,2.5669024455606717,True,True,1500,1500,0,0,0.0,0.0,0.0942363469816147,-0.20972439719559186,0,0,0.0,0.0,-inf,-inf,1.7633330426178873,683480,1500,20,40,-8.678947198979587e-15,1500
FMZuse,Identity,10.0,50,True,False,False,26.10700415908517,26.10700415908517,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,-0.15300958400467807,1,1,0.016839547326008727,0.016839547326008727,-35.47339174420822,-35.47339174420822,0.40954200085252523,683012,1500,20,40,-8.678947198979587e-15,1500
FMZuse,WLN,10.0,50,True,False,False,26.10700415908517,27.23563737720085,1.1286332181156773,True,True,1500,1500,0,0,0.0,0.0,3.3184672303603913,3.1654576463557222,1,1,0.016839547326008727,0.02560394019343254,-35.47339174420822,-31.833863918302136,4.939250007737428,938188,1500,20,40,1.7542552869168084,1500
FMZuse,FDC,10.0,50,True,False,False,26.10700415908517,26.10700415908517,0.0,True,True,1500,1500,0,0,0.0,0.0,-7.7146197324263e-15,-0.15300958400467707,1,1,0.016839547326008727,0.016839547326008723,-35.47339174420822,-35.47339174420823,1.0122079984284937,1047882,1500,20,40,-8.678947198979587e-15,1500
FMZuse,adapt_filter,10.0,50,True,False,False,26.10700415908517,40.14942065087749,14.042416491792316,True,True,1500,1501,0,1,0.0,3.0,-0.155656599349002,-0.443341065951895,1,445,0.016839547326008727,1.3648132391706694e-16,-35.47339174420822,-317.2985354669238,69.52324998565018,400321888,1500,20,40,-0.2875765247524093,1500
FMZuse,FrFT,10.0,50,True,False,False,26.10700415908517,25.867920563999327,-0.23908359508584454,True,True,1500,1500,0,0,0.0,0.0,-0.3420608610823618,-0.4950704450870308,1,1,0.016839547326008727,0.017515940281342818,-35.47339174420822,-35.13133088312586,78.07849999517202,1210770,1500,20,40,-0.3374184101833674,1500
FMZuse,qpzh,10.0,50,True,False,False,26.10700415908517,28.51812197563508,2.4111178165499076,True,True,1500,1500,0,0,0.0,0.0,0.05313372729970408,-0.09987585670496534,1,1,0.016839547326008727,0.016736850097777128,-35.47339174420822,-35.52652547150794,1.6590420273132622,683480,1500,20,40,-8.678947198979587e-15,1500
FMZuse,Identity,10.0,51,True,False,False,26.312112676578685,26.312112676578685,0.0,True,True,1500,1500,0,0,0.0,0.0,-9.643274665532877e-15,-0.609982369179034,0,0,0.0,0.0,-inf,-inf,0.38579205283895135,683012,1500,20,40,-8.678947198979587e-15,1500
FMZuse,WLN,10.0,51,True,False,False,26.312112676578685,27.44214219122021,1.1300295146415245,True,True,1500,1500,0,0,0.0,0.0,3.437552403990041,2.827570034811016,0,0,0.0,0.0,-inf,-inf,4.766082973219454,938353,1500,20,40,1.7542552869168084,1500
FMZuse,FDC,10.0,51,True,False,False,26.312112676578685,26.312112676578685,0.0,True,True,1500,1500,0,0,0.0,0.0,-7.7146197324263e-15,-0.6099823691790319,0,0,0.0,0.0,-inf,-inf,1.2582499766722322,1047882,1500,20,40,-8.678947198979587e-15,1500
FMZuse,adapt_filter,10.0,51,True,False,False,26.312112676578685,40.14942065087748,13.837307974298795,True,True,1500,1501,0,1,0.0,3.0,-0.13904591147581463,-0.8837031632530655,0,448,0.0,9.158372554571897e-17,-inf,-320.7636338745988,68.81579203763977,400321888,1500,20,40,-0.2875765247524093,1500
FMZuse,FrFT,10.0,51,True,False,False,26.312112676578685,26.060792518164824,-0.25132015841386135,True,True,1500,1500,0,0,0.0,0.0,-0.3587253662571014,-0.9687077354361262,0,0,0.0,0.0,-inf,-inf,77.66537496354431,1210770,1500,20,40,-0.3374184101833674,1500
FMZuse,qpzh,10.0,51,True,False,False,26.312112676578685,29.136715512380803,2.824602835802118,True,True,1500,1500,0,0,0.0,0.0,0.3360878275083942,-0.27389454167063126,0,0,0.0,0.0,-inf,-inf,2.606209018267691,683434,1500,20,40,-8.678947198979587e-15,1500
FMZuse,Identity,10.0,52,True,False,False,26.94535872118694,26.94535872118694,0.0,True,True,1501,1501,1,1,3.0,3.0,-8.678947198979587e-15,0.019281615831299732,1,1,0.023650960145641692,0.023650960145641692,-32.52302447485336,-32.52302447485336,0.4546669661067426,683012,1500,20,40,-8.678947198979587e-15,1500
FMZuse,WLN,10.0,52,True,False,False,26.94535872118694,28.075682697313297,1.130323976126359,True,True,1501,1501,1,1,3.0,3.0,3.3569126429808005,3.4052328690207014,1,0,0.023650960145641692,0.0,-32.52302447485336,-inf,5.4214170086197555,938015,1500,20,40,1.7542552869168084,1500
FMZuse,FDC,10.0,52,True,False,False,26.94535872118694,26.94535872118694,0.0,True,True,1501,1501,1,1,3.0,3.0,-9.643274665532877e-15,0.01928161583130166,1,1,0.023650960145641692,0.023650960145641664,-32.52302447485336,-32.52302447485337,1.0345420450903475,1047837,1500,20,40,-8.678947198979587e-15,1500
FMZuse,adapt_filter,10.0,52,True,False,False,26.94535872118694,40.14942065087749,13.20406192969055,True,True,1501,1501,1,1,3.0,3.0,-0.04858955808456487,-0.10817567432945577,1,451,0.023650960145641692,1.0151480328947291e-16,-32.52302447485336,-319.8694124519298,74.56033298512921,400321888,1500,20,40,-0.2875765247524093,1500
FMZuse,FrFT,10.0,52,True,False,False,26.94535872118694,26.743051279417646,-0.2023074417692925,True,True,1501,1501,1,1,3.0,3.0,-0.3349008695818683,-0.2858367325513936,1,1,0.023650960145641692,0.024580675851062078,-32.52302447485336,-32.18812360527149,82.13858399540186,1210724,1500,20,40,-0.3374184101833674,1500
FMZuse,qpzh,10.0,52,True,False,False,26.94535872118694,29.947238475905465,3.0018797547185265,True,True,1501,1501,1,1,3.0,3.0,-0.11894290861460002,-0.0912582817483981,1,1,0.023650960145641692,0.023977059538160508,-32.52302447485336,-32.404081566238766,1.8490829970687628,683434,1500,20,40,-8.678947198979587e-15,1500
FMZuse,Identity,10.0,53,True,False,False,26.67679240306441,26.67679240306441,0.0,True,True,1499,1499,1,1,3.0,3.0,-8.678947198979587e-15,-0.2979544704878437,2,2,0.01914924367905571,0.01914924367905571,-34.35696748612558,-34.35696748612558,0.42116601252928376,683012,1500,20,40,-8.678947198979587e-15,1500
FMZuse,WLN,10.0,53,True,False,False,26.67679240306441,28.05361854874323,1.3768261456788196,True,True,1499,1499,1,1,3.0,3.0,3.552563182794054,3.2504364804572514,2,1,0.01914924367905571,0.029389320664337474,-34.35696748612558,-30.63620905101417,5.027041013818234,937770,1500,20,40,1.7542552869168084,1500
FMZuse,FDC,10.0,53,True,False,False,26.67679240306441,26.679857384294795,0.003064981230384234,True,True,1499,1499,1,1,3.0,3.0,-0.03828678551029518,-0.33638100289912487,2,2,0.01914924367905571,0.019133447632439567,-34.35696748612558,-34.36413535863985,0.9842910221777856,1047882,1500,20,40,-8.678947198979587e-15,1500
FMZuse,adapt_filter,10.0,53,True,False,False,26.67679240306441,40.14942065087749,13.472628247813077,True,True,1499,1501,1,1,3.0,3.0,-0.38715014255812896,-0.7784102052803438,2,449,0.01914924367905571,7.635123071696369e-17,-34.35696748612558,-322.34367916186216,72.86900002509356,400321888,1500,20,40,-0.2875765247524093,1500
FMZuse,FrFT,10.0,53,True,False,False,26.67679240306441,26.42645356369971,-0.25033883936470147,True,True,1499,1499,1,1,3.0,3.0,-0.341745348980218,-0.6502662266162452,2,1,0.01914924367905571,0.019917686534557947,-34.35696748612558,-34.01522213714537,81.48449996951967,1210678,1500,20,40,-0.3374184101833674,1500
FMZuse,qpzh,10.0,53,True,False,False,26.67679240306441,28.643389297426953,1.9665968943625423,True,True,1499,1499,1,1,3.0,3.0,0.07096759504329173,-0.287130506478945,2,2,0.01914924367905571,0.018993423239575362,-34.35696748612558,-34.42793508116888,1.8048749770969152,683434,1500,20,40,-8.678947198979587e-15,1500
FMZuse,Identity,10.0,54,True,False,False,27.17065006800319,27.17065006800319,0.0,True,True,1500,1500,0,0,0.0,0.0,-7.7146197324263e-15,0.4662838817308496,0,0,0.0,0.0,-inf,-inf,0.41849998524412513,683012,1500,20,40,-8.678947198979587e-15,1500
FMZuse,WLN,10.0,54,True,False,False,27.17065006800319,28.204756440220677,1.0341063722174866,True,True,1500,1500,0,0,0.0,0.0,3.3350012574564474,3.801285139187303,0,0,0.0,0.0,-inf,-inf,4.991625028196722,937376,1500,20,40,1.7542552869168084,1500
FMZuse,FDC,10.0,54,True,False,False,27.17065006800319,27.17065006800319,0.0,True,True,1500,1500,0,0,0.0,0.0,-7.7146197324263e-15,0.4662838817308496,0,0,0.0,0.0,-inf,-inf,0.9870000067166984,1047837,1500,20,40,-8.678947198979587e-15,1500
FMZuse,adapt_filter,10.0,54,True,False,False,27.17065006800319,40.1494206508775,12.978770582874311,True,True,1500,1501,0,1,0.0,3.0,-0.09957103747668354,0.2320379616559484,0,461,0.0,1.196211954750454e-16,-inf,-318.4438372326563,71.37199997669086,400321888,1500,20,40,-0.2875765247524093,1500
FMZuse,FrFT,10.0,54,True,False,False,27.17065006800319,26.993087583512107,-0.1775624844910837,True,True,1500,1500,0,0,0.0,0.0,-0.31980444357425086,0.14647943815660514,0,0,0.0,0.0,-inf,-inf,78.3362920046784,1210724,1500,20,40,-0.3374184101833674,1500
FMZuse,qpzh,10.0,54,True,False,False,27.17065006800319,30.00500948927518,2.8343594212719907,True,True,1500,1500,0,0,0.0,0.0,-0.31559432683527483,0.1506895548955815,0,0,0.0,0.0,-inf,-inf,1.759417005814612,683480,1500,20,40,-8.678947198979587e-15,1500
FMZuse,Identity,10.0,55,True,False,False,26.542016126491465,26.542016126491465,0.0,True,True,1499,1499,1,1,3.0,3.0,-9.643274665532877e-15,-0.45700458628940877,0,0,0.0,0.0,-inf,-inf,0.41041598888114095,682966,1500,20,40,-8.678947198979587e-15,1500
FMZuse,WLN,10.0,55,True,False,False,26.542016126491465,27.637570480074093,1.095554353582628,True,True,1499,1499,1,1,3.0,3.0,3.3916788878844812,2.966783050277317,0,0,0.0,0.0,-inf,-inf,4.933917021844536,937728,1500,20,40,1.7542552869168084,1500
FMZuse,FDC,10.0,55,True,False,False,26.542016126491465,26.542016126491465,0.0,True,True,1499,1499,1,1,3.0,3.0,-9.643274665532877e-15,-0.45700458628940677,0,0,0.0,0.0,-inf,-inf,0.9663340169936419,1047837,1500,20,40,-8.678947198979587e-15,1500
FMZuse,adapt_filter,10.0,55,True,False,False,26.542016126491465,40.14942065087748,13.607404524386016,True,True,1499,1501,1,1,3.0,3.0,-0.37539826278240884,-0.9301794451012428,0,450,0.0,8.114319239101112e-17,-inf,-321.81495819969655,70.49645797815174,400321888,1500,20,40,-0.2875765247524093,1500
FMZuse,FrFT,10.0,55,True,False,False,26.542016126491465,26.345120924990574,-0.19689520150089024,True,True,1499,1499,1,1,3.0,3.0,-0.3129831968068092,-0.8061669342964711,0,0,0.0,0.0,-inf,-inf,77.64358300482854,1210724,1500,20,40,-0.3374184101833674,1500
FMZuse,qpzh,10.0,55,True,False,False,26.542016126491465,29.062537218881815,2.52052109239035,True,True,1499,1499,1,1,3.0,3.0,0.1828784362057365,-0.3016803635705849,0,0,0.0,0.0,-inf,-inf,1.738874998409301,683480,1500,20,40,-8.678947198979587e-15,1500
FMZuse,Identity,10.0,56,True,False,False,27.00816414595838,27.00816414595838,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,0.15334135187385015,1,1,0.018105981880400725,0.018105981880400725,-34.84355837172837,-34.84355837172837,0.40487502701580524,683012,1500,20,40,-8.678947198979587e-15,1500
FMZuse,WLN,10.0,56,True,False,False,27.00816414595838,28.028764073379136,1.0205999274207578,True,True,1500,1500,0,0,0.0,0.0,3.356397499929484,3.509738851803342,1,0,0.018105981880400725,0.0,-34.84355837172837,-inf,4.9381660064682364,937758,1500,20,40,1.7542552869168084,1500
FMZuse,FDC,10.0,56,True,False,False,27.00816414595838,27.00816414595838,0.0,True,True,1500,1500,0,0,0.0,0.0,-7.7146197324263e-15,0.15334135187385203,1,1,0.018105981880400725,0.018105981880400756,-34.84355837172837,-34.843558371728356,0.9542080224491656,1047837,1500,20,40,-8.678947198979587e-15,1500
FMZuse,adapt_filter,10.0,56,True,False,False,27.00816414595838,40.14942065087749,13.14125650491911,True,True,1500,1501,0,1,0.0,3.0,-0.21249667093632402,-0.19383020166068976,1,451,0.018105981880400725,9.916010991371468e-17,-34.84355837172837,-320.07326001023165,68.17149999551475,400321888,1500,20,40,-0.2875765247524093,1500
FMZuse,FrFT,10.0,56,True,False,False,27.00816414595838,26.77523667815841,-0.23292746779996776,True,True,1500,1500,0,0,0.0,0.0,-0.3030510863443711,-0.14970973447051275,1,0,0.018105981880400725,0.0,-34.84355837172837,-inf,75.06125001236796,1210724,1500,20,40,-0.3374184101833674,1500
FMZuse,qpzh,10.0,56,True,False,False,27.00816414595838,29.54699930267326,2.5388351567148817,True,True,1500,1500,0,0,0.0,0.0,0.004079155966246118,0.157420507840105,1,1,0.018105981880400725,0.018097480761109976,-34.84355837172837,-34.84763752769462,2.0545420120470226,683434,1500,20,40,-8.678947198979587e-15,1500
FMZuse,Identity,10.0,57,True,False,False,26.776569733751447,26.776569733751447,0.0,True,True,1500,1500,0,0,0.0,0.0,-7.7146197324263e-15,0.40564275599977284,0,0,0.0,0.0,-inf,-inf,0.41020801290869713,683012,1500,20,40,-8.678947198979587e-15,1500
FMZuse,WLN,10.0,57,True,False,False,26.776569733751447,28.128821199213256,1.3522514654618085,True,True,1500,1500,0,0,0.0,0.0,3.3452310662338034,3.750873822233585,0,0,0.0,0.0,-inf,-inf,4.9063750193454325,938557,1500,20,40,1.7542552869168084,1500
FMZuse,FDC,10.0,57,True,False,False,26.776569733751447,26.776569733751447,0.0,True,True,1500,1500,0,0,0.0,0.0,-5.785964799319725e-15,0.4056427559997747,0,0,0.0,0.0,-inf,-inf,0.958500022534281,1047882,1500,20,40,-8.678947198979587e-15,1500
FMZuse,adapt_filter,10.0,57,True,False,False,26.776569733751447,40.14942065087749,13.37285091712604,True,True,1500,1501,0,1,0.0,3.0,-0.12632163132692778,0.1446462420746306,0,430,0.0,9.76332224836769e-17,-inf,-320.2080475224386,66.44329195842147,400321888,1500,20,40,-0.2875765247524093,1500
FMZuse,FrFT,10.0,57,True,False,False,26.776569733751447,26.62309362058516,-0.15347611316628829,True,True,1500,1500,0,0,0.0,0.0,-0.3168651701127933,0.08877758588698775,0,0,0.0,0.0,-inf,-inf,76.3715420034714,1210724,1500,20,40,-0.3374184101833674,1500
FMZuse,qpzh,10.0,57,True,False,False,26.776569733751447,29.29416761471417,2.5175978809627217,True,True,1500,1500,0,0,0.0,0.0,-0.21683771304201574,0.1888050429577662,0,0,0.0,0.0,-inf,-inf,1.737041980959475,683434,1500,20,40,-8.678947198979587e-15,1500
FMZuse,Identity,10.0,58,True,False,False,27.003445644263767,27.003445644263767,0.0,True,True,1500,1500,0,0,0.0,0.0,-7.7146197324263e-15,0.2794397073032681,0,0,0.0,0.0,-inf,-inf,0.41274999966844916,683012,1500,20,40,-8.678947198979587e-15,1500
FMZuse,WLN,10.0,58,True,False,False,27.003445644263767,28.32117737944161,1.3177317351778441,True,True,1500,1500,0,0,0.0,0.0,3.320821131499938,3.600260838803215,0,0,0.0,0.0,-inf,-inf,4.870666016358882,938052,1500,20,40,1.7542552869168084,1500
FMZuse,FDC,10.0,58,True,False,False,27.003445644263767,27.003445644263767,0.0,True,True,1500,1500,0,0,0.0,0.0,-3.857309866213149e-15,0.27943970730327183,0,0,0.0,0.0,-inf,-inf,0.9616250172257423,1047882,1500,20,40,-8.678947198979587e-15,1500
FMZuse,adapt_filter,10.0,58,True,False,False,27.003445644263767,40.14942065087749,13.145975006613721,True,True,1500,1501,0,1,0.0,3.0,-0.05007664393209704,0.0946881807729566,0,449,0.0,1.6231687844317308e-16,-inf,-315.7927263584223,70.18899999093264,400321888,1500,20,40,-0.2875765247524093,1500
FMZuse,FrFT,10.0,58,True,False,False,27.003445644263767,26.76744514748245,-0.2360004967813154,True,True,1500,1500,0,0,0.0,0.0,-0.313049179057759,-0.03360947175448314,0,0,0.0,0.0,-inf,-inf,75.91654104180634,1210724,1500,20,40,-0.3374184101833674,1500
FMZuse,qpzh,10.0,58,True,False,False,27.003445644263767,29.138462446124382,2.1350168018606155,True,True,1500,1500,0,0,0.0,0.0,-0.12458149806495963,0.15485820923831722,0,0,0.0,0.0,-inf,-inf,2.3204589961096644,683480,1500,20,40,-8.678947198979587e-15,1500
FMZuse,Identity,10.0,59,True,False,False,26.284677155467172,26.284677155467172,0.0,True,True,1500,1500,0,0,0.0,0.0,-7.7146197324263e-15,0.2094588606578412,0,0,0.0,0.0,-inf,-inf,0.4041659994982183,683012,1500,20,40,-8.678947198979587e-15,1500
FMZuse,WLN,10.0,59,True,False,False,26.284677155467172,27.480763995599382,1.1960868401322102,True,True,1500,1500,0,0,0.0,0.0,3.342156364623139,3.5516152252809876,0,0,0.0,0.0,-inf,-inf,4.820291011128575,937765,1500,20,40,1.7542552869168084,1500
FMZuse,FDC,10.0,59,True,False,False,26.284677155467172,26.284677155467172,0.0,True,True,1500,1500,0,0,0.0,0.0,-7.7146197324263e-15,0.2094588606578412,0,0,0.0,0.0,-inf,-inf,0.9553339914418757,1047837,1500,20,40,-8.678947198979587e-15,1500
FMZuse,adapt_filter,10.0,59,True,False,False,26.284677155467172,40.14942065087749,13.864743495410316,True,True,1500,1501,0,1,0.0,3.0,-0.09839022865886878,-0.023606250599242783,0,456,0.0,1.273643044244529e-16,-inf,-317.89904543744876,68.29512503463775,400321888,1500,20,40,-0.2875765247524093,1500
FMZuse,FrFT,10.0,59,True,False,False,26.284677155467172,26.08870895142687,-0.19596820404030169,True,True,1500,1500,0,0,0.0,0.0,-0.30421851906161,-0.09475965840376131,0,0,0.0,0.0,-inf,-inf,78.06720799999312,1210724,1500,20,40,-0.3374184101833674,1500
FMZuse,qpzh,10.0,59,True,False,False,26.284677155467172,28.865677448406025,2.581000292938853,True,True,1500,1500,0,0,0.0,0.0,-0.15293435408198885,0.05652450657586036,0,0,0.0,0.0,-inf,-inf,1.6800840385258198,683434,1500,20,40,-8.678947198979587e-15,1500
FMZuse,Identity,10.0,60,True,False,False,27.727258075854774,27.727258075854774,0.0,True,True,1500,1500,0,0,0.0,0.0,-7.7146197324263e-15,0.5182517234066368,1,1,0.0234966367383087,0.0234966367383087,-32.57988594650206,-32.57988594650206,0.3845000173896551,683012,1500,20,40,-8.678947198979587e-15,1500
FMZuse,WLN,10.0,60,True,False,False,27.727258075854774,28.804254674108588,1.0769965982538139,True,True,1500,1500,0,0,0.0,0.0,3.268954088769322,3.7872058121759657,1,1,0.0234966367383087,0.032874702851091106,-32.57988594650206,-29.662763279984198,4.654207965359092,937529,1500,20,40,1.7542552869168084,1500
FMZuse,FDC,10.0,60,True,False,False,27.727258075854774,27.727253977587832,-4.098266941809925e-06,True,True,1500,1500,0,0,0.0,0.0,-0.0017771437991952739,0.5164745796074486,1,1,0.0234966367383087,0.02349693538550786,-32.57988594650206,-32.57977554771791,0.9014170500449836,1047882,1500,20,40,-8.678947198979587e-15,1500
FMZuse,adapt_filter,10.0,60,True,False,False,27.727258075854774,40.1494206508775,12.422162575022728,True,True,1500,1501,0,1,0.0,3.0,-0.1392164920459481,0.24436034876247076,1,455,0.0234966367383087,1.050708196804235e-16,-32.57988594650206,-319.5703575940621,62.51358398003504,400321888,1500,20,40,-0.2875765247524093,1500
FMZuse,FrFT,10.0,60,True,False,False,27.727258075854774,27.46474024256908,-0.26251783328569545,True,True,1500,1500,0,0,0.0,0.0,-0.3281931333286852,0.19005859007795942,1,0,0.0234966367383087,0.0,-32.57988594650206,-inf,78.58429197221994,1210724,1500,20,40,-0.3374184101833674,1500
FMZuse,qpzh,10.0,60,True,False,False,27.727258075854774,29.813244831511106,2.0859867556563323,True,True,1500,1500,0,0,0.0,0.0,-0.30094525026804814,0.21730647313859489,1,1,0.0234966367383087,0.024325006511090732,-32.57988594650206,-32.278940696234024,1.7392499721609056,683434,1500,20,40,-8.678947198979587e-15,1500
FMZuse,Identity,10.0,61,True,False,False,27.249201908394074,27.249201908394074,0.0,True,True,1500,1500,0,0,0.0,0.0,-7.7146197324263e-15,0.4037589174874725,1,1,0.017388194499193495,0.017388194499193495,-35.194910211291784,-35.194910211291784,0.4145420389249921,682966,1500,20,40,-8.678947198979587e-15,1500
FMZuse,WLN,10.0,61,True,False,False,27.249201908394074,28.445386363593343,1.196184455199269,True,True,1500,1500,0,0,0.0,0.0,3.4033195845948674,3.807078502082347,1,0,0.017388194499193495,0.0,-35.194910211291784,-inf,4.9258749932050705,937709,1500,20,40,1.7542552869168084,1500
FMZuse,FDC,10.0,61,True,False,False,27.249201908394074,27.249201908394074,0.0,True,True,1500,1500,0,0,0.0,0.0,-5.785964799319725e-15,0.4037589174874744,1,1,0.017388194499193495,0.017388194499193516,-35.194910211291784,-35.19491021129178,0.9607920073904097,1047882,1500,20,40,-8.678947198979587e-15,1500
FMZuse,adapt_filter,10.0,61,True,False,False,27.249201908394074,40.14942065087749,12.900218742483414,True,True,1500,1501,0,1,0.0,3.0,-0.16402496244922435,0.10505907244003328,1,450,0.017388194499193495,1.2210134039779505e-16,-35.194910211291784,-318.26559136906786,63.15512501168996,400321888,1500,20,40,-0.2875765247524093,1500
FMZuse,FrFT,10.0,61,True,False,False,27.249201908394074,27.030284915786908,-0.21891699260716635,True,True,1500,1500,0,0,0.0,0.0,-0.32826628552902026,0.0754926319584584,1,1,0.017388194499193495,0.018057923285936462,-35.194910211291784,-34.86664392576275,77.93616701383144,1210724,1500,20,40,-0.3374184101833674,1500
FMZuse,qpzh,10.0,61,True,False,False,27.249201908394074,29.52037782899731,2.2711759206032376,True,True,1500,1500,0,0,0.0,0.0,-0.2647947787689111,0.1389641387185688,1,1,0.017388194499193495,0.017926447285677046,-35.194910211291784,-34.930115432522875,1.7694169655442238,683434,1500,20,40,-8.678947198979587e-15,1500
FMZuse,Identity,20.0,42,True,False,False,15.454338637559722,15.454338637559722,0.0,False,False,1500,1500,0,0,0.0,0.0,-1.0607602132086164e-14,-1.8107568365152862,0,0,0.0,0.0,-inf,-inf,0.4130000015720725,683012,1500,20,40,-8.678947198979587e-15,1500
FMZuse,WLN,20.0,42,True,False,False,15.454338637559722,18.733361475895613,3.279022838335891,False,False,1500,1500,0,0,0.0,0.0,4.963548242081403,3.1527914055661284,0,0,0.0,0.0,-inf,-inf,4.9251249874942005,937719,1500,20,40,1.7542552869168084,1500
FMZuse,FDC,20.0,42,True,False,False,15.454338637559722,15.454338637559722,0.0,False,False,1500,1500,0,0,0.0,0.0,-9.643274665532877e-15,-1.810756836515285,0,0,0.0,0.0,-inf,-inf,0.9703329997137189,1047882,1500,20,40,-8.678947198979587e-15,1500
FMZuse,adapt_filter,20.0,42,True,False,False,15.454338637559722,40.14942065087746,24.695082013317737,False,True,1500,1501,0,1,0.0,3.0,-0.3372515071552548,-2.2826832262687544,0,442,0.0,1.0244334968984311e-16,-inf,-319.7903245884472,62.042250006925315,400321888,1500,20,40,-0.2875765247524093,1500
FMZuse,FrFT,20.0,42,True,False,False,15.454338637559722,15.164546451784462,-0.28979218577526034,False,False,1500,1500,0,0,0.0,0.0,-0.4299952378014038,-2.240752074316678,0,0,0.0,0.0,-inf,-inf,78.54679203592241,1210724,1500,20,40,-0.3374184101833674,1500
FMZuse,qpzh,20.0,42,True,False,False,15.454338637559722,18.975784299834846,3.5214456622751236,False,True,1500,1500,0,0,0.0,0.0,0.7503888957323388,-1.0603679407829363,0,0,0.0,0.0,-inf,-inf,1.76754203857854,683450,1500,20,40,-8.678947198979587e-15,1500
FMZuse,Identity,20.0,43,True,False,False,16.987693877406578,16.987693877406578,0.0,False,False,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,-0.0913971982938746,0,0,0.0,0.0,-inf,-inf,0.40504196658730507,683012,1500,20,40,-8.678947198979587e-15,1500
FMZuse,WLN,20.0,43,True,False,False,16.987693877406578,20.033294067835598,3.0456001904290204,False,False,1500,1500,0,0,0.0,0.0,4.805380483110875,4.713983284817011,0,0,0.0,0.0,-inf,-inf,4.873834026511759,937478,1500,20,40,1.7542552869168084,1500
FMZuse,FDC,20.0,43,True,False,False,16.987693877406578,16.987693877406578,0.0,False,False,1500,1500,0,0,0.0,0.0,-7.7146197324263e-15,-0.09139719829387362,0,0,0.0,0.0,-inf,-inf,0.9604999795556068,1047882,1500,20,40,-8.678947198979587e-15,1500
FMZuse,adapt_filter,20.0,43,True,False,False,16.987693877406578,40.14942065087749,23.16172677347091,False,True,1500,1501,0,1,0.0,3.0,-0.10644896778122961,-0.3325210486733179,0,447,0.0,1.0107515949895276e-16,-inf,-319.9071112933391,67.97162495786324,400321888,1500,20,40,-0.2875765247524093,1500
FMZuse,FrFT,20.0,43,True,False,False,16.987693877406578,16.819598426696828,-0.16809545070974963,False,False,1500,1500,0,0,0.0,0.0,-0.31628690127146525,-0.40768409956533025,0,0,0.0,0.0,-inf,-inf,78.17549997707829,1210724,1500,20,40,-0.3374184101833674,1500
FMZuse,qpzh,20.0,43,True,False,False,16.987693877406578,20.090436847298673,3.1027429698920947,False,True,1500,1500,0,0,0.0,0.0,0.040284226933481895,-0.05111297136038462,0,0,0.0,0.0,-inf,-inf,1.755792007315904,683496,1500,20,40,-8.678947198979587e-15,1500
FMZuse,Identity,20.0,44,True,False,False,17.679383373560025,17.679383373560025,0.0,True,True,1501,1501,1,1,3.0,3.0,-6.7502922658730125e-15,1.0215775681257202,0,0,0.0,0.0,-inf,-inf,0.40920800529420376,682966,1500,20,40,-8.678947198979587e-15,1500
FMZuse,WLN,20.0,44,True,False,False,17.679383373560025,20.142117774407843,2.4627344008478183,True,True,1501,1501,1,1,3.0,3.0,4.366803002483078,5.396565021154557,0,0,0.0,0.0,-inf,-inf,4.880624997895211,937580,1500,20,40,1.7542552869168084,1500
